"url","sku","breadcrumbs","name","rating","review_count","image","brand","initial_price","final_price","membership_price","currency","count_questions","original_product","product_variation","product_variations","product_details","additional_information","delivery_options","images_url","videos_url"
"https://www.wildberries.ru/catalog/203812901/detail.aspx?size=328166740","203812901","[""Главная"",""Женщинам"",""Брюки"",""Bona Fide""]","Тайтсы спортивные для фитнеса с высокой посадкой пушап",4.5,265,"https://basket-13.wbbasket.ru/vol2038/part203812/203812901/images/big/1.webp","Bona Fide",5950,4581,4443,"RUB",0,true,"[{""type"":""Color""},{""type"":""Size"",""values"":""42""}]","[{""type"":""Colors"",""values"":[]},{""type"":""Sizes"",""values"":[""XS"",""S"",""M"",""L""]}]","[{""type"":""Состав"",""value"":""нейлон - 80%, спандекс - 20%""},{""type"":""Цвет"",""value"":""черный""},{""type"":""Рост модели на фото"",""value"":""168 см""},{""type"":""Размер на модели"",""value"":""S""},{""type"":""Тип посадки"",""value"":""высокая""},{""type"":""Тип карманов"",""value"":""без карманов""},{""type"":""Особенности модели"",""value"":""пушап эффект""},{""type"":""Комплектация"",""value"":""Тайтсы-1 шт.""},{""type"":""Страна производства"",""value"":""Россия""}]","[""14 дней на возврат"",""Примерка"",null,""Бережно доставим, поднимем на этаж и занесем в квартиру. И все это бесплатно!"",""Доставим до двери Завтра""]","[""Доставим до двери Завтра""]","[""https://basket-13.wbbasket.ru/vol2038/part203812/203812901/images/big/1.webp"",""https://basket-13.wbbasket.ru/vol2038/part203812/203812901/images/big/2.webp"",""https://basket-13.wbbasket.ru/vol2038/part203812/203812901/images/big/3.webp"",""https://basket-13.wbbasket.ru/vol2038/part203812/203812901/images/big/4.webp"",""https://basket-13.wbbasket.ru/vol2038/part203812/203812901/images/big/5.webp"",""https://basket-13.wbbasket.ru/vol2038/part203812/203812901/images/big/6.webp"",""https://basket-13.wbbasket.ru/vol2038/part203812/203812901/images/big/7.webp"",""https://basket-13.wbbasket.ru/vol2038/part203812/203812901/images/big/8.webp"",""https://basket-13.wbbasket.ru/vol2038/part203812/203812901/images/big/9.webp"",""https://basket-13.wbbasket.ru/vol2038/part203812/203812901/images/big/10.webp"",""https://basket-13.wbbasket.ru/vol2038/part203812/203812901/images/big/11.webp"",""https://basket-13.wbbasket.ru/vol2038/part203812/203812901/images/big/12.webp"",""https://basket-13.wbbasket.ru/vol2038/part203812/203812901/images/big/13.webp"",""https://basket-13.wbbasket.ru/vol2038/part203812/203812901/images/big/14.webp"",""https://basket-13.wbbasket.ru/vol2038/part203812/203812901/images/big/15.webp""]","[""https://tvideobasket-02.wbbasket.ru/vol53/part20381/203812901/mp4/360p/1.mp4""]"
"https://www.wildberries.ru/catalog/3200490/detail.aspx?size=22739386","3200490","[""Главная"",""Женщинам"",""Пиджаки, жилеты и жакеты"",""Империя Шерсти""]","Жилет утеплённый из овечьей шерсти с капюшоном",4.7,113,"https://basket-01.wbbasket.ru/vol32/part3200/3200490/images/big/1.webp","Империя Шерсти",6999,0,2195,"RUB",0,false,"[{""type"":""Color"",""values"":""темно-серый""},{""type"":""Size"",""values"":""56""}]","[{""type"":""Colors"",""values"":[""темно-серый"",""голубой"",""бежевый"",""серый"",""белый""]},{""type"":""Sizes"",""values"":[""S"",""M"",""L"",""XL"",""2XL"",""3XL"",""4XL"",""5XL""]}]","[{""type"":""Состав"",""value"":""шерсть 100%""},{""type"":""Цвет"",""value"":""темно-серый""},{""type"":""Страна производства"",""value"":""Россия""},{""type"":""Материал подкладки"",""value"":""без подкладки""},{""type"":""Вид застежки"",""value"":""молния""},{""type"":""Особенности модели"",""value"":""дышащий материал""},{""type"":""Опции капюшона"",""value"":""несъемный капюшон""},{""type"":""Декоративные элементы"",""value"":""с капюшоном""},{""type"":""Тип карманов"",""value"":""кенгуру""},{""type"":""Комплектация"",""value"":""жилет шерстяной - 1 шт""}]","[""14 дней на возврат"",""Примерка"",null,""Бережно доставим, поднимем на этаж и занесем в квартиру. И все это бесплатно!"",""Доставим до двери Послезавтра""]","[""Доставим до двери Послезавтра""]","[""https://basket-01.wbbasket.ru/vol32/part3200/3200490/images/big/1.webp"",""https://basket-01.wbbasket.ru/vol32/part3200/3200490/images/big/2.webp"",""https://basket-01.wbbasket.ru/vol32/part3200/3200490/images/big/3.webp"",""https://basket-01.wbbasket.ru/vol32/part3200/3200490/images/big/4.webp"",""https://basket-01.wbbasket.ru/vol32/part3200/3200490/images/big/5.webp"",""https://basket-01.wbbasket.ru/vol32/part3200/3200490/images/big/6.webp"",""https://basket-01.wbbasket.ru/vol32/part3200/3200490/images/big/7.webp"",""https://basket-01.wbbasket.ru/vol32/part3200/3200490/images/big/8.webp"",""https://basket-01.wbbasket.ru/vol32/part3200/3200490/images/big/9.webp"",""https://basket-01.wbbasket.ru/vol32/part3200/3200490/images/big/10.webp"",""https://basket-01.wbbasket.ru/vol32/part3200/3200490/images/big/11.webp"",""https://basket-01.wbbasket.ru/vol32/part3200/3200490/images/big/12.webp""]",[]
"https://www.wildberries.ru/catalog/80383323/detail.aspx?size=133335870","80383323",[],"Брэд Питт",5,1,"https://basket-05.wbbasket.ru/vol803/part80383/80383323/images/big/1.webp","и Плакат и Постер",999,479,459,"RUB",0,false,"[{""type"":""Color"",""values"":""черный, белый""},{""type"":""Size""}]","[{""type"":""Colors"",""values"":[""черный, белый""]},{""type"":""Sizes"",""values"":[]}]","[{""type"":""Материал изделия"",""value"":""Матовая фотобумага""},{""type"":""Высота предмета"",""value"":""21 см""},{""type"":""Ширина предмета"",""value"":""30 см""},{""type"":""Цвет"",""value"":""черный; белый""},{""type"":""Комплектация"",""value"":""плакат в картонном тубусе""},{""type"":""Страна производства"",""value"":""Россия""},{""type"":""Вес товара без упаковки (г)"",""value"":""49 г""},{""type"":""Вес товара с упаковкой (г)"",""value"":""79 г""},{""type"":""Длина упаковки"",""value"":""26 см""},{""type"":""Высота упаковки"",""value"":""6 см""},{""type"":""Ширина упаковки"",""value"":""6 см""}]","[""14 дней на возврат"",""Примерка"",null,""Бережно доставим, поднимем на этаж и занесем в квартиру. И все это бесплатно!"",""Доставим до двери 24 июня""]","[""Доставим до двери 24 июня""]","[""https://basket-05.wbbasket.ru/vol803/part80383/80383323/images/big/1.webp""]",[]
"https://www.wildberries.ru/catalog/213855491/detail.aspx?size=341522610","213855491",[],"Чехол на Samsung Galaxy A03/Самсунг А03",4.3,24,"https://basket-14.wbbasket.ru/vol2138/part213855/213855491/images/big/1.webp","360skin",999,169,162,"RUB",0,false,"[{""type"":""Color""},{""type"":""Size""}]","[{""type"":""Colors"",""values"":[null,null,null,null,""белый"",null,null,null,null,null]},{""type"":""Sizes"",""values"":[]}]","[{""type"":""Комплектация"",""value"":""Чехол на Samsung Galaxy A03/Самсунг А03 - 1шт.""},{""type"":""Тип чехлов"",""value"":""Силиконовый защитный бампер""},{""type"":""Совместимость"",""value"":""Самсунг Гэлакси А03; Samsung Galaxy A03; Самсунг А03; Samsung A03""},{""type"":""Материал изделия"",""value"":""силикон; ТПУ; полиуретан""},{""type"":""Декоративные элементы"",""value"":""принт""},{""type"":""Вид застежки"",""value"":""без застежки""},{""type"":""Особенности чехла"",""value"":""противоударный; Чехол с напечатанным принтом""},{""type"":""Страна производства"",""value"":""Китай""},{""type"":""Вес товара с упаковкой (г)"",""value"":""25 г""},{""type"":""Ширина предмета"",""value"":""8 см""},{""type"":""Высота предмета"",""value"":""17 см""},{""type"":""Длина упаковки"",""value"":""22 см""},{""type"":""Высота упаковки"",""value"":""1 см""},{""type"":""Ширина упаковки"",""value"":""12 см""}]","[""14 дней на возврат"",""Примерка"",null,""Бережно доставим, поднимем на этаж и занесем в квартиру. И все это бесплатно!"",""Доставим до двери Послезавтра""]","[""Доставим до двери Послезавтра""]","[""https://basket-14.wbbasket.ru/vol2138/part213855/213855491/images/big/1.webp"",""https://basket-14.wbbasket.ru/vol2138/part213855/213855491/images/big/2.webp""]","[""https://tvideobasket-02.wbbasket.ru/vol83/part21385/213855491/mp4/360p/1.mp4""]"
"https://www.wildberries.ru/catalog/199321602/detail.aspx?size=322595004","199321602","[""Главная"",""Дом"",""Шторы и портьеры"",""ARUU&HOME""]","Шторы Мрамор для гостиной и спальню 150 на 230",4.6,37,"https://basket-13.wbbasket.ru/vol1993/part199321/199321602/images/big/1.webp","ARUU&HOME",8000,1620,1555,"RUB",0,false,"[{""type"":""Color"",""values"":""бежевый""},{""type"":""Size""}]","[{""type"":""Colors"",""values"":[""бежевый"",""желтый"",""серый"",""серый"",""зеленый"",""коричневый"",""голубой"",""фиолетовый"",""зеленый"",""серый"",""бежевый"",""белый"",""красный"",""синий"",""фиолетовый"",""синий""]},{""type"":""Sizes"",""values"":[]}]","[{""type"":""Цвет"",""value"":""бежевый""},{""type"":""Плотность ткани"",""value"":""250 г/кв.м""},{""type"":""Материал изделия"",""value"":""мрамор; полиэстер""},{""type"":""Ширина штор"",""value"":""300""},{""type"":""Высота штор"",""value"":""230""},{""type"":""Тип крепления штор"",""value"":""лента""},{""type"":""Декоративные элементы"",""value"":""без элементов""},{""type"":""Страна производства"",""value"":""Россия""},{""type"":""Комплектация"",""value"":""Шторы Мрамор; шторы для зала; шторы для гостиной; шторы на кухню; шторы для спальню; шторы 150 на 230; шторы для детской; шторы 2 шт; шторы в гостиную; шторы для кухни""},{""type"":""Вес с упаковкой (кг)"",""value"":""2 кг""}]","[""14 дней на возврат"",""Примерка"",null,""Бережно доставим, поднимем на этаж и занесем в квартиру. И все это бесплатно!"",""Доставим до двери 27 июня""]","[""Доставим до двери 27 июня""]","[""https://basket-13.wbbasket.ru/vol1993/part199321/199321602/images/big/1.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321602/images/big/2.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321602/images/big/3.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321602/images/big/4.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321602/images/big/5.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321602/images/big/6.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321602/images/big/7.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321602/images/big/8.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321602/images/big/9.webp""]",[]
"https://www.wildberries.ru/catalog/199321603/detail.aspx?size=322595005","199321603","[""Главная"",""Дом"",""Шторы и портьеры"",""ARUU&HOME""]","Шторы Мрамор для гостиной и спальню 150 на 230",4.6,37,"https://basket-13.wbbasket.ru/vol1993/part199321/199321603/images/big/1.webp","ARUU&HOME",8000,1620,1555,"RUB",0,false,"[{""type"":""Color"",""values"":""золотистый""},{""type"":""Size""}]","[{""type"":""Colors"",""values"":[""золотистый"",""серый"",""серый"",""зеленый"",""коричневый"",""голубой"",""фиолетовый"",""зеленый"",""серый"",""бежевый"",""белый"",""красный"",""синий"",""фиолетовый"",""бежевый"",""синий""]},{""type"":""Sizes"",""values"":[]}]","[{""type"":""Цвет"",""value"":""золотистый""},{""type"":""Плотность ткани"",""value"":""250 г/кв.м""},{""type"":""Материал изделия"",""value"":""мрамор; полиэстер""},{""type"":""Ширина штор"",""value"":""300""},{""type"":""Высота штор"",""value"":""230""},{""type"":""Тип крепления штор"",""value"":""лента""},{""type"":""Декоративные элементы"",""value"":""без элементов""},{""type"":""Страна производства"",""value"":""Россия""},{""type"":""Комплектация"",""value"":""Шторы Мрамор; шторы для зала; шторы для гостиной; шторы на кухню; шторы для спальню; шторы 150 на 230; шторы для детской; шторы 2 шт; шторы в гостиную; шторы для кухни""},{""type"":""Вес с упаковкой (кг)"",""value"":""2 кг""}]","[""14 дней на возврат"",""Примерка"",null,""Бережно доставим, поднимем на этаж и занесем в квартиру. И все это бесплатно!"",""Доставим до двери 7 июня""]","[""Доставим до двери 7 июня""]","[""https://basket-13.wbbasket.ru/vol1993/part199321/199321603/images/big/1.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321603/images/big/2.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321603/images/big/3.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321603/images/big/4.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321603/images/big/5.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321603/images/big/6.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321603/images/big/7.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321603/images/big/8.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321603/images/big/9.webp""]",[]
"https://www.wildberries.ru/catalog/199321605/detail.aspx?size=322595007","199321605","[""Главная"",""Дом"",""Шторы и портьеры"",""ARUU&HOME""]","Шторы Мрамор для гостиной и спальню 150 на 230",4.6,37,"https://basket-13.wbbasket.ru/vol1993/part199321/199321605/images/big/1.webp","ARUU&HOME",8000,1620,1555,"RUB",0,false,"[{""type"":""Color"",""values"":""темно-серый""},{""type"":""Size""}]","[{""type"":""Colors"",""values"":[""темно-серый"",""желтый"",""серый"",""зеленый"",""коричневый"",""голубой"",""фиолетовый"",""зеленый"",""серый"",""бежевый"",""белый"",""красный"",""синий"",""фиолетовый"",""бежевый"",""синий""]},{""type"":""Sizes"",""values"":[]}]","[{""type"":""Цвет"",""value"":""темно-серый""},{""type"":""Плотность ткани"",""value"":""250 г/кв.м""},{""type"":""Материал изделия"",""value"":""мрамор; полиэстер""},{""type"":""Ширина штор"",""value"":""300""},{""type"":""Высота штор"",""value"":""230""},{""type"":""Тип крепления штор"",""value"":""лента""},{""type"":""Декоративные элементы"",""value"":""без элементов""},{""type"":""Страна производства"",""value"":""Россия""},{""type"":""Комплектация"",""value"":""Шторы Мрамор; шторы для зала; шторы для гостиной; шторы на кухню; шторы для спальню; шторы 150 на 230; шторы для детской; шторы 2 шт; шторы в гостиную; шторы для кухни""},{""type"":""Вес с упаковкой (кг)"",""value"":""2 кг""}]","[""14 дней на возврат"",""Примерка"",null,""Бережно доставим, поднимем на этаж и занесем в квартиру. И все это бесплатно!"",""Доставим до двери Завтра""]","[""Доставим до двери Завтра""]","[""https://basket-13.wbbasket.ru/vol1993/part199321/199321605/images/big/1.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321605/images/big/2.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321605/images/big/3.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321605/images/big/4.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321605/images/big/5.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321605/images/big/6.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321605/images/big/7.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321605/images/big/8.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321605/images/big/9.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321605/images/big/10.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321605/images/big/11.webp""]",[]
"https://www.wildberries.ru/catalog/199321609/detail.aspx?size=322595011","199321609","[""Главная"",""Дом"",""Шторы и портьеры"",""ARUU&HOME""]","Шторы Мрамор для гостиной и спальню 150 на 230",4.6,37,"https://basket-13.wbbasket.ru/vol1993/part199321/199321609/images/big/1.webp","ARUU&HOME",8000,1620,1555,"RUB",0,false,"[{""type"":""Color"",""values"":""электрик""},{""type"":""Size""}]","[{""type"":""Colors"",""values"":[""электрик"",""желтый"",""серый"",""серый"",""зеленый"",""коричневый"",""голубой"",""фиолетовый"",""зеленый"",""серый"",""бежевый"",""белый"",""красный"",""фиолетовый"",""бежевый"",""синий""]},{""type"":""Sizes"",""values"":[]}]","[{""type"":""Цвет"",""value"":""электрик""},{""type"":""Плотность ткани"",""value"":""250 г/кв.м""},{""type"":""Материал изделия"",""value"":""мрамор; полиэстер""},{""type"":""Ширина штор"",""value"":""300""},{""type"":""Высота штор"",""value"":""230""},{""type"":""Тип крепления штор"",""value"":""лента""},{""type"":""Декоративные элементы"",""value"":""без элементов""},{""type"":""Страна производства"",""value"":""Россия""},{""type"":""Комплектация"",""value"":""Шторы Мрамор; шторы для зала; шторы для гостиной; шторы на кухню; шторы для спальню; шторы 150 на 230; шторы для детской; шторы 2 шт; шторы в гостиную; шторы для кухни""},{""type"":""Вес с упаковкой (кг)"",""value"":""2 кг""}]","[""14 дней на возврат"",""Примерка"",null,""Бережно доставим, поднимем на этаж и занесем в квартиру. И все это бесплатно!"",""Доставим до двери 21 мая""]","[""Доставим до двери 21 мая""]","[""https://basket-13.wbbasket.ru/vol1993/part199321/199321609/images/big/1.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321609/images/big/2.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321609/images/big/3.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321609/images/big/4.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321609/images/big/5.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321609/images/big/6.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321609/images/big/7.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321609/images/big/8.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321609/images/big/9.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321609/images/big/10.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321609/images/big/11.webp""]",[]
"https://www.wildberries.ru/catalog/199321616/detail.aspx?size=322595018","199321616","[""Главная"",""Дом"",""Шторы и портьеры"",""ARUU&HOME""]","Шторы Мрамор для гостиной и спальню 150 на 230",4.6,37,"https://basket-13.wbbasket.ru/vol1993/part199321/199321616/images/big/1.webp","ARUU&HOME",8000,1620,1555,"RUB",0,false,"[{""type"":""Color"",""values"":""бордовый""},{""type"":""Size""}]","[{""type"":""Colors"",""values"":[""бордовый"",""желтый"",""серый"",""серый"",""зеленый"",""коричневый"",""голубой"",""фиолетовый"",""зеленый"",""серый"",""бежевый"",""белый"",""синий"",""фиолетовый"",""бежевый"",""синий""]},{""type"":""Sizes"",""values"":[]}]","[{""type"":""Цвет"",""value"":""бордовый""},{""type"":""Плотность ткани"",""value"":""250 г/кв.м""},{""type"":""Материал изделия"",""value"":""мрамор; полиэстер""},{""type"":""Ширина штор"",""value"":""300""},{""type"":""Высота штор"",""value"":""230""},{""type"":""Тип крепления штор"",""value"":""лента""},{""type"":""Декоративные элементы"",""value"":""без элементов""},{""type"":""Страна производства"",""value"":""Россия""},{""type"":""Комплектация"",""value"":""Шторы Мрамор; шторы для зала; шторы для гостиной; шторы на кухню; шторы для спальню; шторы 150 на 230; шторы для детской; шторы 2 шт; шторы в гостиную; шторы для кухни""},{""type"":""Вес с упаковкой (кг)"",""value"":""2 кг""}]","[""14 дней на возврат"",""Примерка"",null,""Бережно доставим, поднимем на этаж и занесем в квартиру. И все это бесплатно!"",""Доставим до двери 6 июня""]","[""Доставим до двери 6 июня""]","[""https://basket-13.wbbasket.ru/vol1993/part199321/199321616/images/big/1.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321616/images/big/2.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321616/images/big/3.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321616/images/big/4.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321616/images/big/5.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321616/images/big/6.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321616/images/big/7.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321616/images/big/8.webp"",""https://basket-13.wbbasket.ru/vol1993/part199321/199321616/images/big/9.webp""]",[]
"https://www.wildberries.ru/catalog/155241801/detail.aspx?size=259208646","155241801","[""Главная"",""Женщинам"",""Брюки"",""UP TO FIVE STORE""]","Брюки карго",5,1,"https://basket-10.wbbasket.ru/vol1552/part155241/155241801/images/big/1.webp","UP TO FIVE STORE",12000,4500,4320,"RUB",0,false,"[{""type"":""Color"",""values"":""хаки, светлый хаки""},{""type"":""Size"",""values"":""40-42""}]","[{""type"":""Colors"",""values"":[""хаки, светлый хаки""]},{""type"":""Sizes"",""values"":[""XS"",""S"",""M"",""L"",""XL"",""XXL""]}]","[{""type"":""Состав"",""value"":""Хлопок -100%""},{""type"":""Цвет"",""value"":""хаки; светлый хаки""},{""type"":""Сезон"",""value"":""круглогодичный""},{""type"":""Особенности модели"",""value"":""износостойкость""},{""type"":""Тип посадки"",""value"":""высокая""},{""type"":""Страна производства"",""value"":""Россия""},{""type"":""Вид застежки"",""value"":""молния""},{""type"":""Тип карманов"",""value"":""с отрезным бочком""},{""type"":""Комплектация"",""value"":""брюки-1ед""},{""type"":""Декоративные элементы"",""value"":""накладные карманы""}]","[""14 дней на возврат"",""Примерка"",null,""Бережно доставим, поднимем на этаж и занесем в квартиру. И все это бесплатно!"",""Доставим до двери Завтра""]","[""Доставим до двери Завтра""]","[""https://basket-10.wbbasket.ru/vol1552/part155241/155241801/images/big/1.webp"",""https://basket-10.wbbasket.ru/vol1552/part155241/155241801/images/big/2.webp"",""https://basket-10.wbbasket.ru/vol1552/part155241/155241801/images/big/3.webp"",""https://basket-10.wbbasket.ru/vol1552/part155241/155241801/images/big/4.webp"",""https://basket-10.wbbasket.ru/vol1552/part155241/155241801/images/big/5.webp"",""https://basket-10.wbbasket.ru/vol1552/part155241/155241801/images/big/6.webp"",""https://basket-10.wbbasket.ru/vol1552/part155241/155241801/images/big/7.webp"",""https://basket-10.wbbasket.ru/vol1552/part155241/155241801/images/big/8.webp"",""https://basket-10.wbbasket.ru/vol1552/part155241/155241801/images/big/9.webp"",""https://basket-10.wbbasket.ru/vol1552/part155241/155241801/images/big/10.webp"",""https://basket-10.wbbasket.ru/vol1552/part155241/155241801/images/big/11.webp"",""https://basket-10.wbbasket.ru/vol1552/part155241/155241801/images/big/12.webp"",""https://basket-10.wbbasket.ru/vol1552/part155241/155241801/images/big/13.webp"",""https://basket-10.wbbasket.ru/vol1552/part155241/155241801/images/big/14.webp"",""https://basket-10.wbbasket.ru/vol1552/part155241/155241801/images/big/15.webp""]",[]
"https://www.wildberries.ru/catalog/150270211/detail.aspx?size=251975865","150270211","[""Главная"",""Женщинам"",""Комбинезоны"",""EAZYWAY""]","Комбинезон спортивный для фитнеса",4.7,587,"https://basket-10.wbbasket.ru/vol1502/part150270/150270211/images/big/1.webp","EAZYWAY",8380,2929,2811,"RUB",27,false,"[{""type"":""Color"",""values"":""глубокий черный, черный лакированный никел, черный меланж, черный кристалл, иссиня-черный""},{""type"":""Size"",""values"":""40-42""}]","[{""type"":""Colors"",""values"":[""глубокий черный, черный лакированный никел, черный меланж, черный кристалл, иссиня-черный"",""черный, красный""]},{""type"":""Sizes"",""values"":[""XS"",""S"",""M""]}]","[{""type"":""Состав"",""value"":""82% Полиэстер 18% Спандекс""},{""type"":""Цвет"",""value"":""глубокий черный; черный лакированный никел; черный меланж; черный кристалл; иссиня-черный""},{""type"":""Сезон"",""value"":""круглогодичный""},{""type"":""Размер на модели"",""value"":""S""},{""type"":""Рост модели на фото"",""value"":""170 см""},{""type"":""Параметры модели на фото (ОГ-ОТ-ОБ)"",""value"":""88-60-88""},{""type"":""Утеплитель"",""value"":""без утеплителя для фитнеса спорта""},{""type"":""Страна производства"",""value"":""Беларусь""},{""type"":""Материал подкладки"",""value"":""без подкладки без начеса""},{""type"":""Вид застежки"",""value"":""без застежки""},{""type"":""Особенности модели"",""value"":""облегающая модель дышащая ткань""},{""type"":""Декоративные элементы"",""value"":""без элементов""},{""type"":""Тип карманов"",""value"":""Без карманов для девушка спорта""},{""type"":""Комплектация"",""value"":""комбинезон женский-1шт""}]","[""14 дней на возврат"",""Примерка"",null,""Бережно доставим, поднимем на этаж и занесем в квартиру. И все это бесплатно!"",""Доставим до двери Завтра""]","[""Доставим до двери Завтра""]","[""https://basket-10.wbbasket.ru/vol1502/part150270/150270211/images/big/1.webp"",""https://basket-10.wbbasket.ru/vol1502/part150270/150270211/images/big/2.webp"",""https://basket-10.wbbasket.ru/vol1502/part150270/150270211/images/big/3.webp"",""https://basket-10.wbbasket.ru/vol1502/part150270/150270211/images/big/4.webp"",""https://basket-10.wbbasket.ru/vol1502/part150270/150270211/images/big/5.webp"",""https://basket-10.wbbasket.ru/vol1502/part150270/150270211/images/big/6.webp"",""https://basket-10.wbbasket.ru/vol1502/part150270/150270211/images/big/7.webp"",""https://basket-10.wbbasket.ru/vol1502/part150270/150270211/images/big/8.webp"",""https://basket-10.wbbasket.ru/vol1502/part150270/150270211/images/big/9.webp"",""https://basket-10.wbbasket.ru/vol1502/part150270/150270211/images/big/10.webp"",""https://basket-10.wbbasket.ru/vol1502/part150270/150270211/images/big/11.webp"",""https://basket-10.wbbasket.ru/vol1502/part150270/150270211/images/big/12.webp"",""https://basket-10.wbbasket.ru/vol1502/part150270/150270211/images/big/13.webp""]","[""https://tvideobasket-01.wbbasket.ru/vol19/part15027/150270211/mp4/360p/1.mp4""]"
"https://www.wildberries.ru/catalog/166808734/detail.aspx?size=277525462","166808734","[""Главная"",""Зоотовары"",""Фермерство"",""БЕРИМИР""]","Корм для пчел ""Гармония природы""",5,4,"https://basket-12.wbbasket.ru/vol1668/part166808/166808734/images/big/1.webp","БЕРИМИР",0,304,291,"RUB",0,false,"[{""type"":""Color""},{""type"":""Size""}]","[{""type"":""Colors"",""values"":[null,null,null,null,null,null]},{""type"":""Sizes"",""values"":[]}]","[{""type"":""Количество предметов в упаковке"",""value"":""1 упаковка 40г""},{""type"":""Тип инструмента"",""value"":""Корм для пчел; для пчеловода; для пасек""},{""type"":""Вид животного"",""value"":""Для пчёл; пчеловодство""},{""type"":""Высота предмета"",""value"":""1 см""},{""type"":""Глубина предмета"",""value"":""10 см""},{""type"":""Ширина предмета"",""value"":""13.5 см""},{""type"":""Материал изделия"",""value"":""корм для пчел; натуральная подкормка для пчел""},{""type"":""Страна производства"",""value"":""Россия""},{""type"":""Вес товара без упаковки (г)"",""value"":""40 г""},{""type"":""Вес товара с упаковкой (г)"",""value"":""50 г""},{""type"":""Комплектация"",""value"":""Корм для пчел -1 пакет 40г""},{""type"":""Длина упаковки"",""value"":""12 см""},{""type"":""Высота упаковки"",""value"":""2 см""},{""type"":""Ширина упаковки"",""value"":""15 см""}]","[""14 дней на возврат"",""Примерка"",null,""Бережно доставим, поднимем на этаж и занесем в квартиру. И все это бесплатно!"",""Доставим до двери 26 июля""]","[""Доставим до двери 26 июля""]","[""https://basket-12.wbbasket.ru/vol1668/part166808/166808734/images/big/1.webp"",""https://basket-12.wbbasket.ru/vol1668/part166808/166808734/images/big/2.webp""]",[]
